# Visuais - GERADO por docs/gerar-visuais.py
# id	aegis	slot	view	nome_ptbr	latam	no_cliente	chao	vestido	veredito
31619	C_Magic_Inheritor_TW	meio	1817		nao	nao	?	?	SEM TEXTO PTBR
31620	C_Snow_Fox_TW	meio	1818	[Visual] Raposa Glacial	sim	sim	ok	ok	PRONTO
31621	C_HappyMargay_TW	topo+meio+baixo	1819		nao	nao	?	?	SEM TEXTO PTBR
31622	C_LostTime_TW	topo	1820		nao	nao	?	?	SEM TEXTO PTBR
31623	C_RomanticRose_TW	topo	1821		nao	nao	?	?	SEM TEXTO PTBR
31624	C_HeartOfCat_TW	topo	1822	[Visual] Coração Felino	sim	sim	ok	ok	PRONTO
31625	C_Protect_Cloth	baixo	1761	[Visual] Cachecol Celestial	sim	sim	ok	ok	PRONTO
31626	C_FluffyWing_TW	baixo	1826	[Visual] Asas dos Querubins	sim	sim	ok	ok	PRONTO
31627	C_L_Magesic2_TW	topo	513		nao	nao	?	?	SEM TEXTO PTBR
31628	C_Bogy_Cap_TW	topo	430	[Visual] Chapéu de Macacaquinho	sim	sim	ok	ok	PRONTO
31629	C_Evil_Bone_Hat	topo+meio	523		nao	nao	?	?	SEM TEXTO PTBR
31630	C_BaphoJ_Parachute_JP	baixo	1746		nao	nao	?	?	SEM TEXTO PTBR
31631	C_Drooping_Schmidt	topo	1859	[Visual] Boneco de Schmidt	sim	sim	ok	ok	PRONTO
31632	C_Drooping_Oscar	topo	1860	[Visual] Boneco de Oscar	sim	sim	ok	ok	PRONTO
31633	C_Drooping_Heinrich	topo	1861	[Visual] Boneco de Heinrich	sim	sim	ok	ok	PRONTO
31634	C_Rudolf_Hairband	topo	836		nao	nao	?	?	SEM TEXTO PTBR
31635	C_Fairy_Long_BD	baixo	1832	[Visual] Mechas Onduladas Loiras	sim	sim	ok	ok	PRONTO
31636	C_Fairy_Long_SV	baixo	1833	[Visual] Mechas Onduladas Pratas	sim	sim	ok	ok	PRONTO
31637	C_Straight_Long_BU	baixo	1834	[Visual] Penteado Longo Azul	sim	sim	ok	ok	PRONTO
31638	C_Straight_Long_RD	baixo	1835	[Visual] Penteado Longo Vermelho	sim	sim	ok	ok	PRONTO
31639	C_Straight_Long_GL	baixo	1836	[Visual] Penteado Longo Loiro	sim	sim	ok	ok	PRONTO
31640	C_Straight_Long_GN	baixo	1837	[Visual] Penteado Longo Verde	sim	sim	ok	ok	PRONTO
31641	C_Straight_Long_JBL	baixo	1838	[Visual] Penteado Longo Preto	sim	sim	ok	ok	PRONTO
31642	C_Straight_Long_LPP	baixo	1839	[Visual] Penteado Longo Platinado	sim	sim	ok	ok	PRONTO
31643	C_Straight_Long_OM	baixo	1840	[Visual] Penteado Longo Castanho	sim	sim	ok	ok	PRONTO
31644	C_Straight_Long_PP	baixo	1841	[Visual] Penteado Longo Roxo	sim	sim	ok	ok	PRONTO
31645	C_Side_Tail_BU	baixo	1842	[Visual] Aplique lateral Safira	sim	sim	ok	ok	PRONTO
31646	C_Side_Tail_RD	baixo	1843	[Visual] Aplique lateral Âmbar	sim	sim	ok	ok	PRONTO
31647	C_Side_Tail_YL	baixo	1844	[Visual] Aplique lateral Citrino	sim	sim	ok	ok	PRONTO
31648	C_Side_Tail_GN	baixo	1845	[Visual] Aplique lateral Peridote	sim	sim	ok	ok	PRONTO
31649	C_Side_Tail_BL	baixo	1846	[Visual] Aplique lateral Jasper	sim	sim	ok	ok	PRONTO
31650	C_Side_Tail_WH	baixo	1847	[Visual] Aplique lateral Pérola	sim	sim	ok	ok	PRONTO
31651	C_Side_Tail_OM	baixo	1848	[Visual] Aplique lateral Topaz	sim	sim	ok	ok	PRONTO
31652	C_Side_Tail_PP	baixo	1849	[Visual] Aplique lateral Ametista	sim	sim	ok	ok	PRONTO
31653	C_Back_Signon_BU	baixo	1850	[Visual] Coque Veraneio Bleu	sim	sim	ok	ok	PRONTO
31654	C_Back_Signon_RD	baixo	1851	[Visual] Coque Veraneio Rouge	sim	sim	ok	ok	PRONTO
31655	C_Back_Signon_YL	baixo	1852	[Visual] Coque Veraneio Jaune	sim	sim	ok	ok	PRONTO
31656	C_Back_Signon_GN	baixo	1853	[Visual] Coque Veraneio Vert	sim	sim	ok	ok	PRONTO
31657	C_Back_Signon_BL	baixo	1854	[Visual] Coque Veraneio Noir	sim	sim	ok	ok	PRONTO
31658	C_Back_Signon_WH	baixo	1855	[Visual] Coque Veraneio Blanc	sim	sim	ok	ok	PRONTO
31659	C_Back_Signon_OM	baixo	1856	[Visual] Coque Veraneio Brunne	sim	sim	ok	ok	PRONTO
31660	C_Back_Signon_PP	baixo	1857	[Visual] Coque Veraneio Violette	sim	sim	ok	ok	PRONTO
31661	C_Alphonse_Helmet	topo	1207		nao	nao	?	?	SEM TEXTO PTBR
31662	C_Red_Hood	topo	839		nao	nao	?	?	SEM TEXTO PTBR
31663	C_Asara_Fairy_Hat_J	topo	492		nao	nao	?	?	SEM TEXTO PTBR
31664	C_B_Desert_Wolf_Hat	topo	783	[Visual] Boneco de Filhote de Lobo	sim	sim	ok	ok	PRONTO
31665	C_GoldPoring_Hat_TW	topo	887		nao	nao	?	?	SEM TEXTO PTBR
31666	C_Crown_of_Unity	topo	903		nao	nao	?	?	SEM TEXTO PTBR
31667	C_PoringBeret_TW	topo	1825	[Visual]Boina de Poring	sim	sim	ok	ok	PRONTO
31668	C_Majoruros_Horn	topo	888	[Visual] Chifres de Majoruros	sim	sim	ok	ok	PRONTO
31669	C_Adv_Whisper_Mask_J	meio	458		nao	nao	?	?	SEM TEXTO PTBR
31670	C_Miyabi_Long_Hair	baixo	1864	[Visual] Peruca de Miyabi	sim	sim	ok	ok	PRONTO
31671	C_Twin_Canon	baixo	1865	[Visual] Canhões Gêmeos	sim	sim	ok	ok	PRONTO
31672	C_Mermaid_Wig	baixo	1866		nao	nao	?	?	SEM TEXTO PTBR
31673	C_Picnic_Basket	meio	1867		nao	nao	?	?	SEM TEXTO PTBR
31674	C_Jitterbug_Cap	topo	1868	[Visual] Boina de Jitterbug	sim	sim	ok	ok	PRONTO
31675	C_Orange_Stem_Hat	topo	620		nao	nao	?	?	SEM TEXTO PTBR
31676	C_Orange_In_Mouth	baixo	814		nao	nao	?	?	SEM TEXTO PTBR
31677	C_Stretched_Nose	baixo	737		nao	nao	?	?	SEM TEXTO PTBR
31678	C_Pig_Girl_TW	baixo	1871		nao	nao	?	?	SEM TEXTO PTBR
31679	C_Pig_Boy_TW	baixo	1872		nao	nao	?	?	SEM TEXTO PTBR
31680	C_Fairy_Long_SVK	topo	1912		nao	nao	?	?	SEM TEXTO PTBR
31681	C_Fairy_Long_BDK	topo	1911		nao	nao	?	?	SEM TEXTO PTBR
31682	C_Drooping_Elven_Ears	meio	875		nao	nao	?	?	SEM TEXTO PTBR
31683	C_Heart_Wing_Hairband_V	topo	733		nao	nao	?	?	SEM TEXTO PTBR
31684	C_Kururinpa_Hair	baixo	1873	[Visual] Peruca Kururinpa	sim	sim	ok	ok	PRONTO
31685	C_Fluffy_Semi_Long	baixo	1874		nao	nao	?	?	SEM TEXTO PTBR
31686	C_Desert_Wolf_B	meio	1875	[Visual] Lobo Filhote	sim	sim	ok	ok	PRONTO
31687	C_Alchemist_Square_Bag	meio	1876	[Visual] Bolsa do Alquimista	sim	sim	ok	ok	PRONTO
31688	C_Poring_On_Shoulder	meio	1877	[Visual] Poring de Bolso	sim	sim	ok	ok	PRONTO
31689	C_Piamette_Roll_HairK	baixo	1775		nao	nao	?	?	SEM TEXTO PTBR
31690	C_Flame_Bird	topo	832		nao	nao	?	?	SEM TEXTO PTBR
31691	C_Bell_Pigeon_J	baixo	1034		nao	nao	?	?	SEM TEXTO PTBR
31692	C_YDragon_SkyWing	meio	1413		nao	nao	?	?	SEM TEXTO PTBR
31693	C_LunaticMuffler	baixo	1732	[Visual] Cachecol de Lunático	sim	sim	ok	ok	PRONTO
31694	C_Poring_Letter_TW	baixo	1870	[Visual] Cartão Vermelho dos Porings	sim	sim	ok	ok	PRONTO
31695	C_Tree_Of_Sprout_JP	baixo	848		nao	nao	?	?	SEM TEXTO PTBR
31696	C_Shark_Hat	topo	503		nao	nao	?	?	SEM TEXTO PTBR
31697	C_Bird_Nest	topo	201		nao	nao	?	?	SEM TEXTO PTBR
31698	C_Pigtail_Red_Hood	baixo	1879	[Visual] Chapéuzinho Carmesinho	sim	sim	ok	ok	PRONTO
31699	C_Smiling_Eyes	meio	1880	[Visual] Olhos Felizes	sim	sim	ok	ok	PRONTO
31700	C_ScarfOfHero_TW	baixo	1882	[Visual] Cachecol dos Corajosos	sim	sim	ok	ok	PRONTO
31701	C_ScarfOfHero_R	baixo	1882		nao	nao	?	?	SEM TEXTO PTBR
31702	C_Moon_Cat_Fighter	topo	1308		nao	nao	?	?	SEM TEXTO PTBR
31703	C_Valentine_Hat	topo	397		nao	nao	?	?	SEM TEXTO PTBR
31704	C_Sweet_Valentine_Hat	topo	865		nao	nao	?	?	SEM TEXTO PTBR
31705	C_Red_White_Hat	topo	469		nao	nao	?	?	SEM TEXTO PTBR
31706	C_Tatenasi_Helmet	meio	810		nao	nao	?	?	SEM TEXTO PTBR
31707	C_Nine_Tail_Fox_Hair	topo	1884		nao	nao	?	?	SEM TEXTO PTBR
31708	C_Gothic_Skull_Ribbon	topo	1885		nao	nao	?	?	SEM TEXTO PTBR
31709	C_Golden_Violet	topo	1886		nao	nao	?	?	SEM TEXTO PTBR
31710	C_Skygirl_Flower	topo	740	[Visual] Chapéu de Florista	sim	sim	ok	ok	PRONTO
31711	C_Gemmed_Crown	topo	88	[Visual] Coroa de Reis	sim	sim	ok	ok	PRONTO
31712	C_Oxygen_Mask	baixo	90	[Visual] Respirador	sim	sim	ok	ok	PRONTO
31713	C_Mystery_Fruit_Shell	topo	134	[Visual] Chapéu de Casca	sim	sim	ok	ok	PRONTO
31714	C_Indian_Headband	topo	155		nao	nao	?	?	SEM TEXTO PTBR
31715	C_Orange_Rabbit	meio	1887	[Visual] Coelho Laranjinha	sim	sim	ok	ok	PRONTO
31716	C_Blinking_Eyes_RD	meio	1888	[Visual] Piscadela Vermelha	sim	sim	ok	ok	PRONTO
31717	C_Medium_Wave_BD	baixo	1889	[Visual] Peruca Loira Ondulada	sim	sim	ok	ok	PRONTO
31718	C_Bless_Sky_Lantern_J	meio	1720		nao	nao	?	?	SEM TEXTO PTBR
31719	C_Cons_Of_Fire	baixo	1890	[Visual] Dobra de Fogo	sim	sim	ok	ok	PRONTO
31720	C_VesperHeadGear	topo	1827		nao	nao	?	?	SEM TEXTO PTBR
31721	C_ResonateTaego	topo	1823	[Visual] Tambores de Invocação	sim	sim	ok	ok	PRONTO
31722	C_Sedora_Hat	topo	869		nao	nao	?	?	SEM TEXTO PTBR
31723	C_Tw_Rice_Ball	topo	892		nao	nao	?	?	SEM TEXTO PTBR
31724	C_Rice_Ball_Hood	topo	1773		nao	nao	?	?	SEM TEXTO PTBR
31725	C_Lunar_Rainbow	topo	704		nao	nao	?	?	SEM TEXTO PTBR
31726	C_Hankie_In_Mouth	baixo	818		nao	nao	?	?	SEM TEXTO PTBR
31727	C_Ribbon_Green	topo	244		nao	nao	?	?	SEM TEXTO PTBR
31728	C_Nobility_Hat	topo	1181	[Visual] Chapéu da Noviça	sim	sim	ok	ok	PRONTO
31729	C_Miracle_Plant	baixo	1893	[Visual] Flores Poéticas	sim	sim	ok	ok	PRONTO
31730	C_Volume_Low_Twin_CB	baixo	1894		nao	nao	?	?	SEM TEXTO PTBR
31731	C_SnackParty	baixo	1896	[Visual] Guloseimas Encantadas	sim	sim	ok	ok	PRONTO
31732	C_BearBalloon	baixo	1734		nao	nao	?	?	SEM TEXTO PTBR
31733	C_Phantom_Of_Masquerade	topo	1899	[Visual] Cartola Ilusória	sim	sim	ok	ok	PRONTO
31734	C_CitrusRibbon	meio	1900	[Visual] Laço de Frutas	sim	sim	ok	ok	PRONTO
31735	C_FortunetellinSealed	baixo	1901	[Visual] Gargalheira de Yawata	sim	sim	ok	ok	PRONTO
31736	C_Popcorn_Hair	topo	1895	[Visual] Peruca de Pipoca	sim	sim	ok	ok	PRONTO
31737	C_Wings_Of_Lucifer	capa	55	[Visual] Asas de Lúcifer	sim	sim	ok	ok	PRONTO
31738	C_Side_Tail_PP_M_TW	meio	1849		nao	nao	?	?	SEM TEXTO PTBR
31739	C_Side_Tail_OM_M_TW	meio	1848		nao	nao	?	?	SEM TEXTO PTBR
31740	C_Side_Tail_WH_M_TW	meio	1847		nao	nao	?	?	SEM TEXTO PTBR
31741	C_Side_Tail_BL_M_TW	meio	1846		nao	nao	?	?	SEM TEXTO PTBR
31742	C_Side_Tail_GN_M_TW	meio	1845		nao	nao	?	?	SEM TEXTO PTBR
31743	C_Side_Tail_YL_M_TW	meio	1844		nao	nao	?	?	SEM TEXTO PTBR
31744	C_Side_Tail_RD_M_TW	meio	1843		nao	nao	?	?	SEM TEXTO PTBR
31745	C_Side_Tail_BU_M_TW	meio	1842		nao	nao	?	?	SEM TEXTO PTBR
31746	C_St_Long_PP_M_TW	meio	1841		nao	nao	?	?	SEM TEXTO PTBR
31747	C_St_Long_OM_M_TW	meio	1840		nao	nao	?	?	SEM TEXTO PTBR
31748	C_St_Long_LPP_M_TW	meio	1839		nao	nao	?	?	SEM TEXTO PTBR
31749	C_St_Long_JBL_M_TW	meio	1838		nao	nao	?	?	SEM TEXTO PTBR
31750	C_St_Long_GN_M_TW	meio	1837		nao	nao	?	?	SEM TEXTO PTBR
31751	C_St_Long_GL_M_TW	meio	1836		nao	nao	?	?	SEM TEXTO PTBR
31752	C_St_Long_RD_M_TW	meio	1835		nao	nao	?	?	SEM TEXTO PTBR
31753	C_St_Long_BU_M_TW	meio	1834		nao	nao	?	?	SEM TEXTO PTBR
31754	C_B_S_PP_M_TW	meio	1857		nao	nao	?	?	SEM TEXTO PTBR
31755	C_B_S_OM_M_TW	meio	1856		nao	nao	?	?	SEM TEXTO PTBR
31756	C_B_S_WH_M_TW	meio	1855		nao	nao	?	?	SEM TEXTO PTBR
31757	C_B_S_BL_M_TW	meio	1854		nao	nao	?	?	SEM TEXTO PTBR
31758	C_B_S_GN_M_TW	meio	1853		nao	nao	?	?	SEM TEXTO PTBR
31759	C_B_S_YL_M_TW	meio	1852		nao	nao	?	?	SEM TEXTO PTBR
31760	C_B_S_RD_M_TW	meio	1851		nao	nao	?	?	SEM TEXTO PTBR
31761	C_B_S_BU_M_TW	meio	1850		nao	nao	?	?	SEM TEXTO PTBR
31762	C_Heart_Card_In_Mouth	baixo	1679		nao	nao	?	?	SEM TEXTO PTBR
31763	C_Fortier_Mask	meio	876		nao	nao	?	?	SEM TEXTO PTBR
31764	C_Rainbow_Veil_V	meio	992		nao	nao	?	?	SEM TEXTO PTBR
31765	C_Garnet_Tiara	topo	1906	[Visual] Tiara Adornada com Rubi	sim	sim	ok	ok	PRONTO
31766	C_Peony_Hair_Ornament	topo	1907	[Visual] Adorno de Peônia	sim	sim	ok	ok	PRONTO
31767	C_TW_3rd_Balloon	topo	1909		nao	nao	?	?	SEM TEXTO PTBR
31768	C_2019RTC_CeleAura_TW	baixo	1908		nao	nao	?	?	SEM TEXTO PTBR
31769	C_Orange_Bunny_Band	topo	751		nao	nao	?	?	SEM TEXTO PTBR
31770	C_Violet_Bunny_Band	topo	752		nao	nao	?	?	SEM TEXTO PTBR
31771	C_Blue_Bunny_Band	topo	753		nao	nao	?	?	SEM TEXTO PTBR
31772	C_Silver_Bunny_Hairband	topo	754		nao	nao	?	?	SEM TEXTO PTBR
31773	C_Aqua_Bunny_Band	topo	1012		nao	nao	?	?	SEM TEXTO PTBR
31774	C_Maroon_Bunny_Band	topo	1013		nao	nao	?	?	SEM TEXTO PTBR
31775	C_Golden_Bunny_Band	topo	1014		nao	nao	?	?	SEM TEXTO PTBR
31776	C_Gray_Bunny_Band	topo	1015		nao	nao	?	?	SEM TEXTO PTBR
31777	C_YellowBunny_Hairband	topo	662		nao	nao	?	?	SEM TEXTO PTBR
31778	C_PinkBunny_Hairband	topo	663		nao	nao	?	?	SEM TEXTO PTBR
31779	C_Green_Bunny_Hairband	topo	664		nao	nao	?	?	SEM TEXTO PTBR
31780	C_Sloth_Hat	topo	638		nao	nao	?	?	SEM TEXTO PTBR
31781	C_Green_Poring_Hairpin	topo	788		nao	nao	?	?	SEM TEXTO PTBR
31782	C_Solo_Play_Box1	topo+meio+baixo	449		nao	nao	?	?	SEM TEXTO PTBR
31783	C_Doram_Balloon	topo	1595		nao	nao	?	?	SEM TEXTO PTBR
31784	C_Exa_Goat_Cap	topo	1768	[Visual] Amstir Cobaia	sim	sim	ok	ok	PRONTO
31785	C_Monster_Fish_Gill	meio	1218	[Visual] Barbatanas de Tritão	sim	sim	ok	ok	PRONTO
31786	C_Red_Baby_Dragon	topo	1463	[Visual] Chapéu de Dragonete Vermelho	sim	sim	ok	ok	PRONTO
31787	C_SavageB_On_Shoulder	meio	1915	[Visual] Porquinho de Ombro	sim	sim	ok	ok	PRONTO
31788	C_Piamette_Roll_Hair_SV	topo	1916	[Visual] Peruca Prateada da Piamette	sim	sim	ok	ok	PRONTO
31789	C_Turkey_Hat	topo	1932	[Visual] Chapéu de Peru	sim	sim	ok	ok	PRONTO
31790	C_Blood_Grimoire_J	topo	890		nao	nao	?	?	SEM TEXTO PTBR
31791	C_Pig_Mask_J	baixo	1869		nao	nao	?	?	SEM TEXTO PTBR
31792	C_Baryon_HeadPhone_TW	topo	1920		nao	nao	?	?	SEM TEXTO PTBR
31793	C_Feather_Of_Seraphim	baixo	1704		nao	nao	?	?	SEM TEXTO PTBR
31794	C_Puppy_Ears_Hat_Jp	topo	827		nao	nao	?	?	SEM TEXTO PTBR
31795	C_Elephangel_J	meio	1745		nao	nao	?	?	SEM TEXTO PTBR
31796	C_Drooping_Boto	topo	657	[Visual] Boto Lendário	sim	sim	ok	ok	PRONTO
31797	C_Shih_Tzu_Long	baixo	1921	[Visual] Peruca de Shih Tzu	sim	sim	ok	ok	PRONTO
31798	C_Baby_Panda	meio	1922	[Visual] Panda Companheiro	sim	sim	ok	ok	PRONTO
31799	C_Pretty_Bear_WH	topo	1923		nao	nao	?	?	SEM TEXTO PTBR
31800	C_Br_Twin_Ribbon	topo	575	[Visual] Lacinhos da Esperança	sim	sim	ok	ok	PRONTO
31801	C_Karada_Meguri_Tea_Hat	topo	427		nao	nao	?	?	SEM TEXTO PTBR
31802	C_Royal_Milk_Tea_Hat	topo	428		nao	nao	?	?	SEM TEXTO PTBR
31803	C_Cons_Of_Wind	baixo	1924	[Visual] Dobra do Vento	sim	sim	ok	ok	PRONTO
31804	C_Flower_Hat	topo	1172		nao	nao	?	?	SEM TEXTO PTBR
31805	C_Sunglasses_Bball_Hat	topo	812		nao	nao	?	?	SEM TEXTO PTBR
31806	C_Tw_Frog_Hat	topo	826		nao	nao	?	?	SEM TEXTO PTBR
31807	C_Peacock_Feather	topo	514		nao	nao	?	?	SEM TEXTO PTBR
31808	C_Red_PhD_Hat	topo	481		nao	nao	?	?	SEM TEXTO PTBR
31809	C_Red_Wizardry_Hat	topo	282		nao	nao	?	?	SEM TEXTO PTBR
31810	C_Deep_Angel_Hairband	topo	915		nao	nao	?	?	SEM TEXTO PTBR
31811	C_Thief_Hood	topo	776		nao	nao	?	?	SEM TEXTO PTBR
31812	C_Bulb_Hairband	topo	332		nao	nao	?	?	SEM TEXTO PTBR
31813	C_Luna_On_Shoulder_J	meio	1881	[Visual] Lunático Simpático	sim	sim	ok	ok	PRONTO
31814	C_RabbitFamilyBalloon	meio	1809	[Visual] Balões Lunáticos	sim	sim	ok	ok	PRONTO
31815	C_Angola_Intention	topo	1925	[Visual] Franja de Coelho	sim	sim	ok	ok	PRONTO
31816	C_Rabbit_Winged_Robe	baixo	1926	[Visual] Coelhos Celestiais	sim	sim	ok	ok	PRONTO
31817	C_Rabbit_Two_Side_Up	baixo	1927		nao	nao	?	?	SEM TEXTO PTBR
31818	C_TopPlayer_TW	topo	1930	[Visual] O Melhor Jogador	sim	sim	ok	ok	PRONTO
31819	C_Dullahan_Mask	baixo	1931	[Visual] Capacete de Dullahan	sim	sim	ok	ok	PRONTO
31820	C_Golden_Baseball_Cap	topo	263		nao	nao	?	?	SEM TEXTO PTBR
31821	C_Jeje_Cap	topo	1011	[Visual] Boné Estileira	sim	sim	ok	ok	PRONTO
31822	C_Summer_Baseball_Cap	topo	812		nao	nao	?	?	SEM TEXTO PTBR
31823	C_Nose_Glasses_J	meio	1933	[Visual] Disfarce Irreconhecível	sim	sim	ok	ok	PRONTO
31824	C_Mask_Of_Cat_J	meio	1934		nao	nao	?	?	SEM TEXTO PTBR
31825	C_Tongue_Charm_J	baixo	801		nao	nao	?	?	SEM TEXTO PTBR
31826	C_Sunglass_Bear_Cap_J	topo	1935		nao	nao	?	?	SEM TEXTO PTBR
31827	Durumagi	baixo	1936		nao	nao	?	?	SEM TEXTO PTBR
31828	C_Maple_Falls_RdK	meio	ef88		nao	nao	?	?	SEM TEXTO PTBR
31829	C_Love_China_CN	topo	424		nao	nao	?	?	SEM TEXTO PTBR
31830	C_DragonKnight_Eyepatch	meio	1227		nao	nao	?	?	SEM TEXTO PTBR
31831	C_Disguise_Mantle	baixo	1937	[Visual] Manto do Disfarce	sim	sim	ok	ok	PRONTO
31832	C_Bicolor_Cat_Witch_Hat	topo	1938	[Visual] Chapéu da Bruxa Felina	sim	sim	ok	ok	PRONTO
31833	C_Halloween_Cat_Short	baixo	1939	[Visual] Peruca Curta de Gatinha	sim	sim	ok	ok	PRONTO
31834	C_Halloween_Cat_Long	baixo	1940		nao	nao	?	?	SEM TEXTO PTBR
31835	C_2019_D10_Muffler_TW	baixo	1941		nao	nao	?	?	SEM TEXTO PTBR
31836	C_Aviator_Hat	topo	972		nao	nao	?	?	SEM TEXTO PTBR
31837	C_SharkHead_J	topo	1919		nao	nao	?	?	SEM TEXTO PTBR
31838	C_Golden_Wreath	topo	434		nao	nao	?	?	SEM TEXTO PTBR
31839	C_FluffyWing_J	meio	1826		nao	nao	?	?	SEM TEXTO PTBR
31840	C_BJ_HeadsetA	topo	1942	[Visual] Fones de Telemarketing	sim	sim	ok	ok	PRONTO
31841	C_BJ_HeadsetB	topo	1943		nao	nao	?	?	SEM TEXTO PTBR
31842	C_Striking_hat	topo	1759	[Visual] Protetor do Almirante	sim	sim	ok	ok	PRONTO
31843	C_Heavenly_Order	meio	1093		nao	nao	?	?	SEM TEXTO PTBR
31844	C_Mob_Scarf	baixo	1568	[Visual] Lenço de Rosto (Preto)	sim	sim	ok	ok	PRONTO
31845	C_Palace_Guard_Cap	topo	991	[Visual] Cartola da Guarda Real	sim	sim	ok	ok	PRONTO
31846	C_Lovely_Ribbon_Hair	baixo	1944	[Visual] Penteado Duplo Laço	sim	sim	ok	ok	PRONTO
31847	C_Blink_Eyes_Cocktai_BU	meio	1945	[Visual] Piscadela Azul	sim	sim	ok	ok	PRONTO
31848	C_Rose_Gothic_Bonnet	topo	1946	[Visual] Gorro de Rosas	sim	sim	ok	ok	PRONTO
31849	C_Runaway_Accelerator	topo	1947		nao	nao	?	?	SEM TEXTO PTBR
31850	C_Gift_of_Panagia	topo	1948	[Visual] Chapéu Exuberante	sim	sim	ok	ok	PRONTO
31851	C_Phalanx	meio	1949	[Visual] Escudo Quântico	sim	sim	ok	ok	PRONTO
31852	C_WitchManteau	baixo	1950	[Visual] Manto de Lacinho	sim	sim	ok	ok	PRONTO
31853	C_ZombieMask	meio	1951	[Visual] Máscara de Zumbi	sim	sim	ok	ok	PRONTO
31854	C_SnackParty_J	meio	1896		nao	nao	?	?	SEM TEXTO PTBR
31855	Mushroom_Hair	baixo	1953		nao	nao	?	?	SEM TEXTO PTBR
31856	C_Airy_Two_Side_Up_BD	baixo	1954	[Visual] Peruca da Corte (Loiro)	sim	sim	ok	ok	PRONTO
31857	C_Airy_Two_Side_Up_SV	baixo	1955		nao	nao	?	?	SEM TEXTO PTBR
31858	C_Signon_Princ_Wave_BU	baixo	1956	[Visual] Cabelos de Marinheira Lunar (Azul)	sim	sim	ok	ok	PRONTO
31859	C_Signon_Princ_Wave_RD	baixo	1957	[Visual] Cabelos de Marinheira Lunar (Ruivo)	sim	sim	ok	ok	PRONTO
31860	C_Signon_Princ_Wave_YL	baixo	1958	[Visual] Cabelos de Marinheira Lunar (Loiro)	sim	sim	ok	ok	PRONTO
31861	C_Signon_Princ_Wave_GN	baixo	1959	[Visual] Cabelos de Marinheira Lunar (Verde)	sim	sim	ok	ok	PRONTO
31862	C_Signon_Princ_Wave_BL	baixo	1960	[Visual] Cabelos de Marinheira Lunar (Moreno)	sim	sim	ok	ok	PRONTO
31863	C_Signon_Princ_Wave_WH	baixo	1961	[Visual] Cabelos de Marinheira Lunar (Branco)	sim	sim	ok	ok	PRONTO
31864	C_Signon_Princ_Wave_OM	baixo	1962	[Visual] Cabelos de Marinheira Lunar (Castanho)	sim	sim	ok	ok	PRONTO
31865	C_Signon_Princ_Wave_PP	baixo	1963	[Visual] Cabelos de Marinheira Lunar (Lilás)	sim	sim	ok	ok	PRONTO
31866	C_Braid_Headband_BU	topo	1964		nao	nao	?	?	SEM TEXTO PTBR
31867	C_Braid_Headband_RD	topo	1965		nao	nao	?	?	SEM TEXTO PTBR
31868	C_Braid_Headband_YL	topo	1966		nao	nao	?	?	SEM TEXTO PTBR
31869	C_Braid_Headband_GN	topo	1967		nao	nao	?	?	SEM TEXTO PTBR
31870	C_Braid_Headband_BL	topo	1968		nao	nao	?	?	SEM TEXTO PTBR
31871	C_Braid_Headband_WH	topo	1969		nao	nao	?	?	SEM TEXTO PTBR
31872	C_Braid_Headband_OM	topo	1970		nao	nao	?	?	SEM TEXTO PTBR
31873	C_Braid_Headband_PP	topo	1971		nao	nao	?	?	SEM TEXTO PTBR
31874	C_Exotic_Bob_L_LB	baixo	1972	[Visual] Cabelo da Himmelmez (Safira)	sim	sim	ok	ok	PRONTO
31875	C_Exotic_Bob_L_YL	baixo	1973	[Visual] Cabelo da Himmelmez (Ouro)	sim	sim	ok	ok	PRONTO
31876	C_Exotic_Bob_L_WH	baixo	1974	[Visual] Cabelo da Himmelmez (Prata)	sim	sim	ok	ok	PRONTO
31877	C_Exotic_Bob_L_LPP	baixo	1975	[Visual] Cabelo da Himmelmez (Rosa)	sim	sim	ok	ok	PRONTO
31878	C_Exotic_Bob_R_PK	baixo	1976	[Visual] Cabelo da Himmelmez (Rubi)	sim	sim	ok	ok	PRONTO
31879	C_Exotic_Bob_R_BG	baixo	1977	[Visual] Cabelo da Himmelmez (Esmeralda)	sim	sim	ok	ok	PRONTO
31880	C_Exotic_Bob_R_JBL	baixo	1978	[Visual] Cabelo da Himmelmez (Turmalina)	sim	sim	ok	ok	PRONTO
31881	C_Exotic_Bob_R_BW	baixo	1979	[Visual] Cabelo da Himmelmez (Jaspe)	sim	sim	ok	ok	PRONTO
31882	C_Choco_Stick_In_Mouth	baixo	884	[Visual] Espetinho de Chocolate	sim	sim	ok	ok	PRONTO
31883	C_Nine_Tail_Fox_Hair_J	baixo	1884		nao	nao	?	?	SEM TEXTO PTBR
31884	C_Magic_Helm	topo	1917	[Visual] Elmo de Dragão Roxo	sim	sim	ok	ok	PRONTO
31885	Cons_Of_Earth	baixo	1982	[Visual] Dobra de Terra	sim	sim	ok	ok	PRONTO
31886	C_Pierced_Apple_E	topo	1952	[Visual] Maçã Flechada	sim	sim	ok	ok	PRONTO
31887	C_Pure_Love_Muffler	baixo	1981	[Visual] Cachecol do Boneco de Neve	sim	sim	ok	ok	PRONTO
31888	C_W_King_Tiger_Doll_Hat	topo	973		nao	nao	?	?	SEM TEXTO PTBR
